id,first_name,second_name,web_name,team,position,cost,total_points,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,form_rank,points_per_game_rank,selected_rank,starts_per_90,clean_sheets_per_90
318,Ben,Doak,Doak,12,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,458,543,555,553,0,0
319,Harvey,Elliott,Elliott,12,3,5.2,1,0.00,0.02,0.02,0.00,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2.0,2.0,0.4,0,0.0,0.0,0.26,0.26,0.0,0.0,181,362,347,275,0.0,0.0
320,Endo,Wataru,Endo,12,3,4.9,1,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,288,350,324,385,0.0,0.0
321,Cody,Gakpo,Gakpo,12,4,7.2,3,0.37,0.01,0.38,1.21,82,0,0,0,1,0,0,0,1,0,0,0,7,4.6,4.4,21.0,3.0,0,0.41,0.0,0.01,0.42,1.33,1.1,22,271,385,134,0.0,0.0
322,Joe,Gomez,Gomez,12,2,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,291,591,599,263,0,0
323,Ryan,Gravenberch,Gravenberch,12,3,5.0,9,0.04,0.56,0.60,2.61,360,0,0,3,1,0,0,0,2,0,0,0,58,50.4,39.7,13.0,10.3,4,0.01,0.0,0.14,0.15,0.65,0.25,238,147,158,232,1.0,0.75
324,Curtis,Jones,Jones,12,3,5.3,1,0.00,0.01,0.01,0.20,15,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0.7,0.0,0.2,0,0.0,0.0,0.06,0.06,1.2,0.0,176,365,350,495,0.0,0.0
325,Caoimhin,Kelleher,Kelleher,12,1,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,535,475,490,328,0,0
326,Ibrahima,Konaté,Konaté,12,2,5.1,16,0.23,0.04,0.27,2.12,299,0,0,2,1,0,0,0,0,0,0,1,80,65.6,15.8,25.0,10.7,3,0.07,0.0,0.01,0.08,0.64,0.3,182,33,70,69,0.9,0.6
327,Luis,Díaz,Luis Díaz,12,3,7.8,35,2.04,0.59,2.63,1.44,286,3,1,4,0,0,0,0,0,0,0,5,115,149.2,90.9,139.0,37.9,4,0.64,0.0,0.19,0.83,0.45,0.0,13,2,3,15,1.26,1.26
328,Mohamed,Salah,M.Salah,12,3,12.7,43,1.83,1.16,2.99,2.61,352,3,3,3,1,0,0,0,0,0,0,8,141,183.8,92.7,217.0,49.3,4,0.47,0.0,0.3,0.77,0.67,0.26,2,3,2,2,1.02,0.77
329,Alexis,Mac Allister,Mac Allister,12,3,6.4,10,0.16,0.81,0.97,2.31,329,0,0,3,0,0,0,0,0,0,0,0,53,40.4,63.3,32.0,13.5,4,0.04,0.0,0.22,0.26,0.63,0.0,59,132,144,135,1.09,0.82
330,James,McConnell,McConnell,12,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,452,537,549,535,0,0
331,Tyler,Morton,Morton,12,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,419,519,531,510,0,0
332,Nathaniel,Phillips,N.Phillips,12,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,599,404,423,420,0,0
333,Jarell,Quansah,Quansah,12,2,4.2,1,0.00,0.00,0.00,0.31,45,0,0,0,0,0,0,0,0,0,0,0,7,15.8,0.5,0.0,1.6,1,0.0,0.0,0.0,0.0,0.62,0.0,568,454,282,137,2.0,0.0
334,Rhys,Williams,R.Williams,12,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,606,409,428,457,0,0
335,Andrew,Robertson,Robertson,12,2,6.0,19,0.30,0.48,0.78,2.36,324,0,0,3,1,0,0,0,1,0,0,0,84,46.6,107.1,56.0,21.0,4,0.08,0.0,0.13,0.21,0.66,0.28,77,54,47,56,1.11,0.83
336,Dominik,Szoboszlai,Szoboszlai,12,3,6.5,16,0.40,0.88,1.28,2.61,360,0,2,3,1,0,0,0,2,0,0,1,71,61.6,151.7,49.0,26.3,4,0.1,0.0,0.22,0.32,0.65,0.25,49,106,73,114,1.0,0.75
337,Konstantinos,Tsimikas,Tsimikas,12,2,4.7,3,0.00,0.01,0.01,0.26,33,0,0,0,0,0,0,0,0,0,0,0,11,6.6,2.1,0.0,1.0,0,0.0,0.0,0.03,0.03,0.71,0.0,342,286,314,342,0.0,0.0
339,Virgil,van Dijk,Virgil,12,2,6.0,20,0.16,0.07,0.23,2.61,360,0,0,3,1,0,0,0,1,0,0,1,92,87.8,15.8,35.0,13.8,4,0.04,0.0,0.02,0.06,0.65,0.25,76,39,35,25,1.0,0.75
636,Federico,Chiesa,Chiesa,12,3,7.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,655,656,310,0,0
340,Manuel,Akanji,Akanji,13,2,5.5,11,0.00,0.28,0.28,2.99,360,0,0,1,3,0,0,0,1,0,0,0,57,68.2,46.9,2.0,11.8,4,0.0,0.0,0.07,0.07,0.75,0.75,115,181,127,75,1.0,0.25
341,Nathan,Aké,Aké,13,2,5.3,1,0.00,0.00,0.00,0.09,2,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.5,0.0,0.4,0,0.0,0.0,0.0,0.0,4.05,0.0,173,364,349,179,0.0,0.0
342,Bernardo,Veiga de Carvalho e Silva,Bernardo,13,3,6.6,16,0.53,0.77,1.30,2.07,276,0,2,1,2,0,0,0,0,0,0,2,66,56.2,107.3,90.0,25.3,3,0.17,0.0,0.25,0.42,0.68,0.65,40,90,74,66,0.98,0.33
343,Oscar,Bobb,Bobb,13,3,4.8,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,337,583,592,449,0,0
344,Scott,Carson,Carson,13,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,570,382,403,363,0,0
345,Kevin,De Bruyne,De Bruyne,13,3,9.6,18,1.21,2.17,3.38,2.90,356,1,1,1,3,0,0,0,1,0,0,2,89,98.8,246.8,82.0,42.7,4,0.31,0.0,0.55,0.86,0.73,0.76,6,34,60,44,1.01,0.25
346,Jérémy,Doku,Doku,13,3,6.5,7,0.18,0.76,0.94,1.59,227,0,0,1,2,0,0,0,0,0,0,0,55,36.8,86.1,56.0,17.9,3,0.07,0.0,0.3,0.37,0.63,0.79,48,220,147,104,1.19,0.4
347,Ederson,Santana de Moraes,Ederson M.,13,1,5.5,19,0.00,0.01,0.01,2.99,360,0,1,1,3,0,0,0,0,0,10,2,71,98.4,10.0,0.0,10.9,4,0.0,2.5,0.0,0.0,0.75,0.75,108,72,45,54,1.0,0.25
348,Phil,Foden,Foden,13,3,9.3,1,0.00,0.01,0.01,0.72,45,0,0,0,0,0,0,0,0,0,0,0,6,9.0,3.7,0.0,1.3,0,0.0,0.0,0.02,0.02,1.44,0.0,7,658,381,72,0.0,0.0
349,Jack,Grealish,Grealish,13,3,6.4,4,0.48,0.40,0.88,1.43,173,0,0,0,2,0,0,0,1,0,0,0,30,21.4,57.9,64.0,14.4,2,0.25,0.0,0.21,0.46,0.74,1.04,53,218,256,344,1.04,0.0
350,Joško,Gvardiol,Gvardiol,13,2,6.0,12,0.13,0.65,0.78,1.98,312,0,0,1,2,0,0,0,0,0,0,1,65,64.6,34.1,46.0,14.5,3,0.04,0.0,0.19,0.23,0.57,0.58,85,186,116,13,0.87,0.29
351,Erling,Haaland,Haaland,13,4,15.2,54,4.88,0.16,5.04,2.99,359,9,0,1,3,0,0,0,1,0,0,11,262,312.6,16.5,272.0,60.2,4,1.22,0.0,0.04,1.26,0.75,0.75,1,1,1,1,1.0,0.25
352,Julián,Álvarez,J.Alvarez,13,4,7.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,656,657,428,0,0
353,João,Cavaco Cancelo,João Cancelo,13,2,5.3,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,171,635,637,306,0,0
354,Mateo,Kovačić,Kovačić,13,3,5.5,14,0.13,0.21,0.34,2.95,274,1,0,1,3,0,0,0,1,0,0,3,81,83.8,44.2,9.0,13.7,4,0.04,0.0,0.07,0.11,0.97,0.99,106,263,92,169,1.31,0.33
355,Rico,Lewis,Lewis,13,2,4.7,15,0.62,0.18,0.80,2.95,315,0,1,1,3,0,0,0,0,0,0,1,56,71.2,41.7,42.0,15.4,4,0.18,0.0,0.05,0.23,0.84,0.86,343,97,80,37,1.14,0.29
356,Matheus Luiz,Nunes,Matheus N.,13,3,4.9,6,0.00,0.17,0.17,0.22,20,0,1,0,0,0,0,0,0,0,0,0,24,24.4,15.3,6.0,4.6,0,0.0,0.0,0.76,0.76,0.99,0.0,317,144,178,456,0.0,0.0
357,James,McAtee,McAtee,13,3,4.8,1,0.00,0.02,0.02,0.00,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0,0.0,0.0,1.8,1.8,0.0,0.0,336,346,317,517,0.0,0.0
358,Stefan,Ortega Moreno,Ortega Moreno,13,1,5.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,136,636,638,237,0,0
360,Rodrigo 'Rodri',Hernandez,Rodrigo,13,3,6.4,1,0.00,0.08,0.08,0.04,45,0,0,0,0,0,0,0,0,0,0,0,13,7.6,16.3,0.0,2.4,0,0.0,0.0,0.16,0.16,0.08,0.0,57,378,376,139,0.0,0.0
361,Rúben,Gato Alves Dias,Rúben,13,2,5.5,8,0.28,0.07,0.35,2.07,276,0,0,1,2,1,0,0,1,0,0,0,41,49.8,22.6,13.0,8.6,3,0.09,0.0,0.02,0.11,0.68,0.65,112,304,191,86,0.98,0.33
362,John,Stones,Stones,13,2,5.4,2,0.00,0.04,0.04,0.92,123,0,0,0,1,0,0,0,1,0,0,0,7,6.0,9.0,2.0,1.6,1,0.0,0.0,0.03,0.03,0.67,0.73,138,300,353,158,0.73,0.0
363,Kyle,Walker,Walker,13,2,5.3,3,0.03,0.14,0.17,1.05,92,0,0,0,1,0,0,0,0,0,0,0,11,8.4,17.6,3.0,2.9,1,0.03,0.0,0.14,0.17,1.03,0.98,167,258,241,78,0.98,0.0
571,Sávio 'Savinho',Moreira de Oliveira,Sávio,13,3,6.5,11,0.74,0.47,1.21,1.55,205,0,2,0,2,0,0,0,1,0,0,1,48,43.0,88.4,75.0,20.6,3,0.32,0.0,0.21,0.53,0.68,0.88,52,89,87,180,1.32,0.0
607,Nico,O'Reilly,O’Reilly,13,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,244,621,625,608,0,0
625,Ilkay,Gündogan,Gündogan,13,3,6.5,4,0.08,0.35,0.43,1.40,131,0,0,0,1,0,0,0,0,0,0,0,21,20.4,76.9,19.0,11.6,1,0.05,0.0,0.24,0.29,0.96,0.69,42,219,258,295,0.69,0.0
626,Issa,Kaboré,Kaboré,13,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,439,531,543,625,0,0
364,Amad,Diallo,Amad,14,3,5.0,16,0.38,0.73,1.11,3.25,260,1,1,2,1,0,0,0,1,0,0,0,65,88.8,135.8,71.0,29.6,3,0.13,0.0,0.25,0.38,1.12,0.35,251,50,69,81,1.04,0.69
365,Antony Matheus,dos Santos,Antony,14,3,5.8,1,0.00,0.05,0.05,0.60,1,0,0,0,1,0,0,0,0,0,0,0,3,3.0,10.3,2.0,1.5,0,0.0,0.0,4.5,4.5,54.0,90.0,99,376,371,346,0.0,0.0
366,Bruno,Borges Fernandes,B.Fernandes,14,3,8.4,12,1.50,1.18,2.68,4.79,348,0,1,2,4,0,0,0,1,0,0,0,61,65.0,73.8,83.0,22.1,4,0.39,0.0,0.31,0.7,1.24,1.03,9,108,120,36,1.03,0.52
367,Altay,Bayindir,Bayindir,14,1,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,552,486,501,455,0,0
368,Carlos Henrique,Casimiro,Casemiro,14,3,4.9,7,0.26,0.57,0.83,3.23,228,0,0,1,4,0,0,0,0,0,0,0,40,42.4,50.0,29.0,12.2,3,0.1,0.0,0.22,0.32,1.28,1.58,270,202,200,240,1.18,0.39
369,Diogo,Dalot Teixeira,Dalot,14,2,5.0,20,0.02,0.57,0.59,5.38,360,0,1,2,5,0,0,0,0,0,0,3,90,77.4,50.2,9.0,13.6,4,0.0,0.0,0.14,0.14,1.34,1.25,219,48,32,51,1.0,0.5
370,Christian,Eriksen,Eriksen,14,3,5.4,3,0.00,0.36,0.36,1.54,76,0,0,1,0,0,0,0,1,0,0,0,18,11.8,34.8,2.0,4.8,1,0.0,0.0,0.43,0.43,1.82,0.0,135,260,242,390,1.18,1.18
371,Jonny,Evans,Evans,14,2,4.4,2,0.00,0.00,0.00,0.06,22,0,0,0,0,0,0,0,0,0,0,0,5,5.8,0.9,0.0,0.6,0,0.0,0.0,0.0,0.0,0.25,0.0,507,326,283,432,0.0,0.0
372,Alejandro,Garnacho,Garnacho,14,3,6.4,13,1.70,0.29,1.99,2.29,139,1,1,0,4,0,0,0,0,0,0,0,42,64.6,63.3,55.0,18.3,1,1.1,0.0,0.19,1.29,1.48,2.59,62,105,100,40,0.65,0.0
373,Hannibal,Mejbri,Hannibal,14,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,434,528,540,483,0,0
374,Tom,Heaton,Heaton,14,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,572,384,405,338,0,0
375,Rasmus,Højlund,Højlund,14,4,6.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,35,654,655,294,0,0
376,Victor,Lindelöf,Lindelof,14,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,530,471,486,463,0,0
377,Harry,Maguire,Maguire,14,2,5.0,8,0.04,0.02,0.06,2.30,195,0,0,1,1,0,0,0,2,0,0,0,38,40.6,14.5,10.0,6.5,2,0.02,0.0,0.01,0.03,1.06,0.46,190,250,181,224,0.92,0.46
378,Kobbie,Mainoo,Mainoo,14,3,5.4,7,0.08,0.19,0.27,5.32,353,0,0,2,5,0,0,0,3,0,0,0,57,44.2,24.4,9.0,7.9,4,0.02,0.0,0.05,0.07,1.36,1.27,165,216,214,85,1.02,0.51
379,Tyrell,Malacia,Malacia,14,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,539,478,493,620,0,0
380,Lisandro,Martínez,Martinez,14,2,4.5,14,0.34,0.22,0.56,5.38,346,0,0,2,5,0,0,0,1,0,0,1,63,56.2,18.2,4.0,7.9,4,0.09,0.0,0.06,0.15,1.4,1.3,395,124,89,79,1.04,0.52
381,Scott,McTominay,McTominay,14,3,4.9,2,0.07,0.00,0.07,0.66,17,0,0,0,1,0,0,0,0,0,0,0,4,3.2,0.3,5.0,0.9,0,0.37,0.0,0.0,0.37,3.49,5.29,295,352,326,322,0.0,0.0
382,Mason,Mount,Mount,14,3,6.3,3,0.39,0.03,0.42,1.02,105,0,0,1,1,0,0,0,1,0,0,0,2,13.0,23.7,42.0,7.9,2,0.33,0.0,0.03,0.36,0.87,0.86,66,377,245,425,1.71,0.86
383,André,Onana,Onana,14,1,5.0,21,0.00,0.00,0.00,5.38,360,0,0,2,5,0,1,0,0,0,7,1,76,98.0,0.0,0.0,9.8,4,0.0,1.75,0.0,0.0,1.34,1.25,207,31,25,76,1.0,0.5
384,Facundo,Pellistri Rebollo,Pellistri,14,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,248,623,627,617,0,0
385,Marcus,Rashford,Rashford,14,3,6.9,15,0.40,0.72,1.12,4.62,316,1,0,2,4,0,0,0,0,0,0,0,55,60.2,69.2,58.0,18.7,4,0.11,0.0,0.21,0.32,1.32,1.14,31,62,86,94,1.14,0.57
387,Luke,Shaw,Shaw,14,2,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,277,586,594,330,0,0
389,Joshua,Zirkzee,Zirkzee,14,4,7.0,12,2.09,0.08,2.17,3.93,249,1,0,1,4,0,0,0,1,0,0,3,40,60.8,41.1,115.0,21.7,2,0.76,0.0,0.03,0.79,1.42,1.45,27,221,119,93,0.72,0.36
572,Leny,Yoro,Yoro,14,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,564,493,508,454,0,0
593,Matthijs,de Ligt,De Ligt,14,2,5.0,17,0.41,0.00,0.41,3.08,174,1,0,1,4,0,0,0,1,0,0,3,55,76.8,11.4,36.0,12.5,2,0.21,0.0,0.0,0.21,1.59,2.07,213,26,64,88,1.03,0.52
594,Noussair,Mazraoui,Mazraoui,14,2,4.5,19,0.20,0.39,0.59,5.32,333,0,1,2,5,0,0,0,0,0,0,2,71,70.2,45.3,44.0,15.9,4,0.05,0.0,0.11,0.16,1.44,1.35,399,66,40,26,1.08,0.54
613,Toby,Collyer,Collyer,14,3,4.5,1,0.00,0.01,0.01,1.03,45,0,0,0,1,0,0,0,0,0,0,0,12,14.2,12.6,2.0,2.9,0,0.0,0.0,0.02,0.02,2.06,2.0,449,339,306,491,0.0,0.0
648,Ethan,Wheatley,Wheatley,14,4,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,497,573,582,181,0,0
652,Manuel,Ugarte,Ugarte,14,3,5.0,1,0.00,0.00,0.00,0.00,17,0,0,0,0,0,0,0,0,0,0,0,8,4.6,3.1,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,227,254,341,453,0.0,0.0
390,Alex,Murphy,A.Murphy,15,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,651,446,465,197,0,0
391,Miguel,Almirón Rejala,Almirón,15,3,5.8,2,0.00,0.00,0.00,0.08,2,0,0,0,0,0,0,0,0,0,0,0,6,0.4,0.3,0.0,0.1,0,0.0,0.0,0.0,0.0,3.6,0.0,94,307,366,239,0.0,0.0
392,Harvey,Barnes,Barnes,15,3,6.4,23,0.59,0.52,1.11,2.87,157,2,1,0,1,0,0,0,0,0,0,5,77,96.8,52.9,55.0,20.5,1,0.34,0.0,0.3,0.64,1.65,0.57,54,7,19,155,0.57,0.0
393,Sven,Botman,Botman,15,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,393,509,522,601,0,0
394,Bruno,Guimarães Rodriguez Moura,Bruno G.,15,3,6.4,13,0.13,0.33,0.46,6.13,356,0,1,1,3,0,0,0,1,0,0,2,62,80.6,42.6,18.0,14.2,4,0.03,0.0,0.08,0.11,1.55,0.76,55,87,99,120,1.01,0.25
395,Dan,Burn,Burn,15,2,4.5,7,0.33,0.09,0.42,6.25,360,0,0,1,3,1,0,0,3,0,0,0,32,75.2,2.5,35.0,11.3,4,0.08,0.0,0.02,0.1,1.56,0.75,352,281,196,29,1.0,0.25
396,Martin,Dúbravka,Dúbravka,15,1,4.3,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,565,455,473,217,0,0
398,Anthony,Gordon,Gordon,15,3,7.4,17,0.83,0.89,1.72,5.73,337,1,0,1,3,0,0,0,0,0,0,3,72,72.2,144.8,58.0,27.6,4,0.22,0.0,0.24,0.46,1.53,0.8,20,44,65,21,1.07,0.27
399,Lewis,Hall,Hall,15,2,4.4,9,0.00,0.16,0.16,3.01,202,0,0,1,1,0,0,0,1,0,0,0,44,56.4,46.5,4.0,10.8,2,0.0,0.0,0.07,0.07,1.34,0.45,558,189,152,110,0.89,0.45
400,Isaac,Hayden,Hayden,15,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,370,503,516,460,0,0
401,Alexander,Isak,Isak,15,4,8.4,17,1.32,0.28,1.60,5.89,315,1,1,1,3,0,0,0,0,0,0,3,63,67.4,39.1,105.0,21.1,4,0.38,0.0,0.08,0.46,1.68,0.86,10,64,66,5,1.14,0.29
402,Jacob,Murphy,J.Murphy,15,3,5.3,7,0.19,0.88,1.07,2.62,205,0,1,0,2,0,0,0,1,0,0,0,27,38.2,42.2,34.0,11.5,3,0.08,0.0,0.39,0.47,1.15,0.88,170,153,210,215,1.32,0.0
403,Joelinton Cássio,Apolinário de Lira,Joelinton,15,3,6.0,13,0.29,0.06,0.35,5.89,315,1,0,1,3,0,0,0,3,0,0,3,35,73.2,25.6,45.0,14.4,4,0.08,0.0,0.02,0.1,1.68,0.86,79,312,98,127,1.14,0.29
404,Lloyd,Kelly,Kelly,15,2,4.5,8,0.19,0.10,0.29,3.36,158,0,1,0,2,0,0,0,1,0,0,0,30,48.8,15.5,7.0,7.0,2,0.11,0.0,0.06,0.17,1.91,1.14,406,125,170,381,1.14,0.0
